open_time,open,high,low,close
1788197400000,78506.6,79030.0,78502.4,78879.1
1788198300000,78879.1,78936.0,78804.3,78865.0
1788199200000,78865.0,78939.0,78735.4,78937.0
1788200100000,78937.0,79056.0,78803.7,78867.4
1788201000000,78867.3,79194.5,78846.1,79150.1
1788201900000,79150.0,79150.1,78953.4,78980.4
1788202800000,78980.5,79228.5,78980.4,79145.9
1788203700000,79145.8,79145.8,78987.6,79056.7
1788204600000,79056.7,79112.8,78890.0,78947.1
1788205500000,78947.0,79072.9,78822.2,78869.2
1788206400000,78869.2,78940.5,78828.7,78936.6
1788207300000,78936.6,79162.6,78889.2,78889.3
1788208200000,78889.2,78923.8,78763.2,78850.0
1788209100000,78850.0,78892.5,78796.6,78834.6
1788210000000,78834.6,78864.3,78685.9,78804.6
1788210900000,78804.7,78934.7,78777.9,78927.2
1788211800000,78927.3,79040.0,78927.3,79025.8
1788212700000,79025.9,79039.8,78916.5,78929.1
1788213600000,78929.1,78984.7,78852.1,78855.2
1788214500000,78855.2,78855.2,78710.1,78730.0
1788215400000,78729.9,78736.4,78616.3,78626.1
1788216300000,78626.1,78626.2,78541.3,78561.7
1788217200000,78561.6,78561.7,78362.4,78424.1
1788218100000,78424.0,78559.8,78424.0,78546.7
1788219000000,78546.7,78557.5,78463.9,78527.3
1788219900000,78527.2,78553.3,78506.7,78549.6
1788220800000,78549.6,78747.4,78519.7,78713.2
1788221700000,78713.2,78868.7,78702.1,78826.9
1788222600000,78826.9,78849.7,78635.5,78670.4
1788223500000,78670.4,78774.0,78547.4,78618.0
1788224400000,78617.9,78766.7,78480.9,78516.0
1788225300000,78516.0,78610.0,78369.0,78381.7
1788226200000,78381.7,78553.8,78331.3,78543.2
1788227100000,78543.2,78543.8,78349.1,78375.7
1788228000000,78375.6,78375.7,78152.5,78267.6
1788228900000,78267.5,78298.4,78150.0,78188.1
1788229800000,78188.1,78378.0,78188.0,78332.3
1788230700000,78332.2,78427.8,78306.1,78420.7
1788231600000,78420.8,78472.9,78353.1,78406.0
1788232500000,78406.1,78474.7,78368.4,78449.3
1788233400000,78449.3,78847.0,78443.2,78769.8
1788234300000,78769.8,78769.9,78634.8,78653.9
1788235200000,78654.0,78780.0,78624.3,78649.9
1788236100000,78650.0,78911.2,78645.6,78795.3
1788237000000,78795.4,78827.0,78680.4,78682.8
1788237900000,78682.8,78760.5,78652.2,78695.9
1788238800000,78696.0,78947.7,78696.0,78825.9
1788239700000,78826.0,78982.2,78750.6,78955.7
1788240600000,78955.6,79149.0,78933.3,79135.5
1788241500000,79135.5,79196.0,79050.0,79149.8
1788242400000,79149.8,79149.8,78922.6,79000.0
1788243300000,78999.9,79000.0,78784.3,78860.4
1788244200000,78860.5,78912.4,78826.5,78844.0
1788245100000,78843.9,78850.0,78705.8,78705.8
1788246000000,78705.8,78774.5,78673.5,78688.9
1788246900000,78689.0,78758.4,78666.8,78747.4
1788247800000,78747.4,78758.4,78467.6,78589.9
1788248700000,78590.0,78656.4,78554.4,78600.2
1788249600000,78600.3,78627.4,78232.0,78278.2
1788250500000,78278.2,78300.0,77836.4,77859.8
1788251400000,77859.8,78021.7,77800.0,77936.1
1788252300000,77936.0,78003.4,77777.0,77850.0
1788253200000,77850.1,77898.6,77747.0,77789.1
1788254100000,77789.1,77938.0,77771.9,77888.4
1788255000000,77888.4,78011.6,77810.0,78011.6
1788255900000,78011.6,78012.1,77866.8,77875.5
1788256800000,77875.4,77958.0,77772.2,77845.6
1788257700000,77845.7,78009.8,77710.4,77972.5
1788258600000,77972.5,78157.1,77972.5,78092.8
1788259500000,78092.9,78135.4,77940.0,77988.0
1788260400000,77988.1,78016.0,77880.6,77949.8
1788261300000,77949.9,77988.0,77844.0,77966.0
1788262200000,77966.1,78166.7,77912.1,78071.2
1788263100000,78071.2,78162.0,78015.6,78056.4
1788264000000,78056.4,78123.9,77911.2,77999.9
1788264900000,78000.0,78071.0,77878.0,77955.4
1788265800000,77955.4,77955.4,77682.4,77937.0
1788266700000,77937.0,78044.1,77885.7,77960.9
1788267600000,77961.0,77979.9,77366.0,77782.4
1788268500000,77782.3,77870.0,77692.9,77852.1
1788269400000,77852.2,77995.6,77452.0,77883.9
1788270300000,77883.8,78177.8,77816.0,78039.0
1788271200000,78039.0,78396.9,78011.8,78233.3
1788272100000,78233.3,78376.0,78100.1,78214.1
1788273000000,78214.1,78383.0,78187.9,78365.1
1788273900000,78365.1,78393.9,78100.1,78136.5
1788274800000,78136.4,78136.4,77688.0,77783.8
1788275700000,77783.7,77857.6,77722.4,77832.1
1788276600000,77832.2,78003.4,77766.6,77991.2
1788277500000,77991.4,78070.3,77874.8,77877.3
1788278400000,77877.4,77942.8,77604.6,77630.6
1788279300000,77630.7,77708.2,77428.0,77587.5
1788280200000,77587.5,77587.6,77244.3,77407.4
1788281100000,77407.4,77623.0,77393.3,77559.4
1788282000000,77559.3,77619.3,77470.0,77487.9
1788282900000,77487.9,77593.8,77376.4,77482.5
1788283800000,77482.5,77695.3,77470.7,77484.3
1788284700000,77484.3,77484.4,77210.0,77239.9
1788285600000,77239.9,77295.5,77100.1,77192.1
1788286500000,77192.1,77222.2,76688.0,77017.9
1788287400000,77018.0,77092.4,76545.5,76545.5
1788288300000,76545.6,77128.8,76368.0,77119.9
1788289200000,77119.9,77279.9,77072.2,77174.9
1788290100000,77174.8,77450.0,77099.7,77323.1
1788291000000,77323.1,77355.9,77256.0,77277.9
1788291900000,77278.0,77303.4,77169.9,77286.3
1788292800000,77286.3,77397.9,77200.0,77397.9
1788293700000,77397.9,77435.7,77286.0,77368.4
1788294600000,77368.4,77443.9,77305.0,77356.0
1788295500000,77355.9,77441.2,77311.3,77415.0
1788296400000,77415.1,77497.2,77034.4,77080.1
1788297300000,77080.0,77240.0,76883.6,77162.4
1788298200000,77162.5,77199.9,77000.0,77115.0
1788299100000,77115.0,77244.0,77099.8,77180.4
1788300000000,77180.5,77286.0,77151.7,77266.0
1788300900000,77266.0,77266.0,77028.5,77036.8
1788301800000,77036.8,77158.8,76989.9,77121.1
1788302700000,77121.1,77333.0,77121.1,77240.1
1788303600000,77240.1,77292.7,77176.0,77225.0
1788304500000,77225.0,77360.0,77222.8,77360.0
1788305400000,77360.0,77560.2,77340.3,77504.6
1788306300000,77504.5,77604.3,77368.0,77400.1
1788307200000,77400.2,77485.0,77316.5,77362.9
1788308100000,77362.8,77434.3,77225.1,77227.6
1788309000000,77227.6,77306.5,77093.4,77199.3
1788309900000,77200.0,77242.6,77150.0,77179.5
1788310800000,77179.5,77343.4,77113.5,77312.5
1788311700000,77312.4,77320.0,77113.5,77120.0
1788312600000,77120.0,77158.3,76810.0,76855.7
1788313500000,76855.9,77016.7,76682.3,76983.0
1788314400000,76983.0,77181.7,76913.4,77051.1
1788315300000,77051.1,77320.3,77044.2,77293.3
1788316200000,77293.2,77293.3,77138.6,77195.0
1788317100000,77195.1,77300.0,77172.0,77299.9
1788318000000,77299.9,77573.4,77280.6,77476.9
1788318900000,77476.9,77767.8,77452.8,77620.1
1788319800000,77620.0,77627.9,77476.2,77513.0
1788320700000,77512.9,77615.0,77469.8,77534.3
1788321600000,77534.3,77534.4,77327.9,77341.0
1788322500000,77341.0,77419.1,77265.6,77400.0
1788323400000,77400.1,77560.0,77396.7,77560.0
1788324300000,77560.0,77578.5,77502.0,77526.0
1788325200000,77526.0,77572.9,77394.6,77572.8
1788326100000,77572.8,77735.0,77572.6,77706.9
1788327000000,77706.9,77718.0,77632.7,77669.6
1788327900000,77669.6,77725.0,77500.0,77618.5
1788328800000,77618.6,77689.1,77534.6,77545.1
1788329700000,77545.1,77624.8,77509.3,77510.0
1788330600000,77510.0,77650.0,77416.0,77582.2
1788331500000,77582.2,77588.2,77460.0,77578.2
1788332400000,77578.2,77731.7,77559.3,77639.9
1788333300000,77640.0,77670.0,77555.3,77560.0
1788334200000,77560.0,77597.7,77520.4,77520.4
1788335100000,77520.4,77562.4,77435.4,77444.9
1788336000000,77444.8,77518.2,77350.0,77386.8
1788336900000,77386.9,77447.9,77217.0,77217.1
1788337800000,77217.1,77224.5,76905.2,76934.1
1788338700000,76934.1,77010.9,76706.0,76819.7
1788339600000,76819.6,77031.0,76819.6,76918.6
1788340500000,76918.5,76940.7,76555.5,76863.9
1788341400000,76863.9,76871.2,76476.1,76530.1
1788342300000,76530.0,76725.0,76435.5,76716.6
1788343200000,76716.7,76723.8,76530.2,76609.2
1788344100000,76609.3,76669.9,76537.1,76541.0
1788345000000,76541.0,76585.2,76439.0,76576.7
1788345900000,76576.7,76653.9,76151.9,76639.2
1788346800000,76639.1,76692.8,76483.2,76692.8
1788347700000,76692.7,76720.1,76325.0,76467.8
1788348600000,76467.9,76712.2,76444.4,76613.9
1788349500000,76613.8,76810.2,76563.4,76788.6
1788350400000,76788.6,76814.0,76645.2,76798.0
1788351300000,76798.1,77029.2,76730.1,76950.1
1788352200000,76950.1,76957.4,76751.4,76786.0
1788353100000,76785.9,76791.9,76573.2,76573.2
1788354000000,76573.3,76850.0,76573.2,76700.1
1788354900000,76700.1,76921.1,76667.6,76840.1
1788355800000,76840.1,77376.9,76581.2,77351.6
1788356700000,77351.6,77420.7,76955.0,77115.0
1788357600000,77115.0,77318.7,76971.5,77302.2
1788358500000,77302.1,77478.8,77187.7,77299.9
1788359400000,77299.9,77368.8,77065.1,77296.0
1788360300000,77296.0,77306.2,77016.9,77023.7
1788361200000,77023.7,77148.4,76702.6,76782.6
1788362100000,76782.5,77117.4,76772.9,77006.4
1788363000000,77006.3,77357.1,76948.0,77331.0
1788363900000,77331.1,77333.0,77100.0,77249.9
1788364800000,77250.0,77364.5,77166.6,77317.8
1788365700000,77317.8,77546.7,77290.3,77427.2
1788366600000,77427.2,77528.2,77222.2,77222.2
1788367500000,77222.3,77294.9,77131.5,77131.6
1788368400000,77131.6,77211.4,77022.4,77087.7
1788369300000,77087.8,77125.2,76914.3,77067.5
1788370200000,77067.6,77274.9,77041.0,77274.9
1788371100000,77274.9,77370.0,77274.8,77350.0
1788372000000,77350.0,77414.3,77281.3,77379.4
1788372900000,77379.4,77493.8,77326.8,77409.5
1788373800000,77409.6,77419.8,77256.6,77275.0
1788374700000,77275.1,77381.3,77251.5,77341.0
1788375600000,77341.0,77382.4,77283.8,77350.0
1788376500000,77350.0,77385.0,77124.0,77124.0
1788377400000,77124.1,77216.3,77077.7,77195.8
1788378300000,77195.8,77317.3,77110.0,77301.3
1788379200000,77301.3,77489.9,77242.0,77327.7
1788380100000,77327.7,77433.5,77171.0,77340.1
1788381000000,77340.0,77447.0,77270.4,77325.1
1788381900000,77325.1,77440.1,77255.7,77364.4
1788382800000,77364.3,77364.4,77266.9,77284.6
1788383700000,77284.7,77295.9,77202.7,77241.2
1788384600000,77241.2,77400.2,77200.0,77400.1
1788385500000,77400.2,77400.2,77240.0,77252.1
1788386400000,77252.1,77252.1,77037.0,77118.6
1788387300000,77118.7,77146.1,76983.0,76985.0
1788388200000,76984.9,77129.5,76984.9,77094.7
1788389100000,77094.8,77094.8,76995.1,76996.5
1788390000000,76996.4,77190.1,76973.4,77190.0
1788390900000,77190.0,77190.1,77100.0,77161.4
1788391800000,77160.9,77229.4,77079.7,77114.6
1788392700000,77114.6,77340.0,77114.6,77300.0
1788393600000,77300.0,77365.7,77132.8,77132.9
1788394500000,77132.8,77134.0,76995.3,76999.5
1788395400000,76999.5,77102.1,76939.5,77080.1
1788396300000,77080.2,77107.9,76990.0,77025.1
1788397200000,77025.1,77393.2,76927.3,77380.0
1788398100000,77380.0,77404.7,77248.3,77400.0
1788399000000,77400.0,77516.0,77282.3,77309.9
1788399900000,77310.0,77442.9,77255.1,77321.0
1788400800000,77321.0,77464.8,77200.1,77458.8
1788401700000,77458.8,77594.9,77392.1,77568.1
1788402600000,77568.2,77887.9,77521.4,77743.6
1788403500000,77743.5,77850.0,77697.3,77783.4
1788404400000,77783.3,77848.9,77665.0,77795.5
1788405300000,77795.5,77850.0,77676.6,77706.1
1788406200000,77706.1,77740.6,77610.0,77630.3
1788407100000,77630.2,77711.1,77596.3,77665.3
1788408000000,77665.3,77795.0,77570.0,77603.3
1788408900000,77603.3,77625.4,77510.0,77539.8
1788409800000,77539.8,77590.0,77508.9,77522.3
1788410700000,77522.2,77761.6,77522.2,77748.0
1788411600000,77747.9,77794.8,77565.1,77594.1
1788412500000,77594.2,77618.7,77053.8,77161.8
1788413400000,77161.9,77489.0,77133.6,77457.1
1788414300000,77457.2,77799.3,77373.1,77777.3
1788415200000,77777.4,77819.9,77654.5,77674.9
1788416100000,77674.9,77749.4,77666.4,77712.0
1788417000000,77712.0,77795.1,77685.5,77795.1
1788417900000,77795.1,77817.5,77728.1,77795.4
1788418800000,77795.5,78144.7,77770.0,78023.4
1788419700000,78023.4,78024.7,77844.3,77910.9
1788420600000,77911.0,78035.8,77822.8,77859.5
1788421500000,77859.4,77900.0,77559.4,77627.3
1788422400000,77627.4,78032.0,77627.4,77898.0
1788423300000,77898.1,77953.2,77786.0,77947.9
1788424200000,77947.8,77963.8,77833.7,77849.3
1788425100000,77849.4,77879.4,77730.0,77807.6
1788426000000,77807.6,77942.8,77775.2,77836.3
1788426900000,77836.2,77887.5,77710.0,77710.1
1788427800000,77710.0,77746.7,77620.9,77691.5
1788428700000,77691.4,77755.1,77577.0,77578.0
1788429600000,77578.0,77653.5,77503.1,77534.4
1788430500000,77534.5,77677.9,77490.7,77594.3
1788431400000,77594.2,77618.8,77422.8,77476.5
1788432300000,77476.5,77743.2,77466.9,77707.1
1788433200000,77707.1,77795.7,77676.7,77790.1
1788434100000,77790.2,77927.8,77790.1,77894.7
1788435000000,77894.8,77949.4,77803.3,77900.3
1788435900000,77900.4,77976.0,77846.6,77909.7
1788436800000,77909.7,78068.7,77854.0,78048.1
1788437700000,78048.1,78113.7,77902.5,77934.4
1788438600000,77934.5,78433.9,77934.4,78278.5
1788439500000,78278.4,78750.4,78205.5,78616.5
1788440400000,78616.5,78680.0,78479.5,78516.8
1788441300000,78516.7,78574.0,78418.3,78458.7
1788442200000,78458.8,78899.0,78419.1,78875.4
1788443100000,78875.4,78964.0,78705.4,78802.2
1788444000000,78802.2,78971.3,78665.8,78955.0
1788444900000,78955.0,79650.0,78950.0,79624.6
1788445800000,79624.5,79848.8,79561.0,79732.4
1788446700000,79732.4,80555.0,79727.3,80508.4
1788447600000,80508.4,80941.0,80320.9,80529.1
1788448500000,80529.2,80755.2,80440.0,80712.6
1788449400000,80712.7,80987.9,80653.5,80831.5
1788450300000,80831.5,81333.4,80688.0,81316.7
1788451200000,81316.7,81333.1,80740.8,80909.8
1788452100000,80909.8,80925.7,80588.0,80741.0
1788453000000,80741.0,80922.3,80729.7,80769.1
1788453900000,80769.2,81008.6,80745.8,80937.3
1788454800000,80937.3,81071.4,80851.7,81064.3
1788455700000,81064.4,81100.0,80888.0,80961.6
1788456600000,80961.7,81136.0,80961.2,81035.4
1788457500000,81035.4,81159.8,80966.0,81006.9
1788458400000,81006.8,81333.0,80977.2,81217.0
1788459300000,81217.1,81251.4,80909.0,80915.6
1788460200000,80915.6,81016.9,80843.8,80948.8
1788461100000,80948.8,81240.8,80923.2,81226.6
1788462000000,81226.7,81611.5,81132.5,81168.0
1788462900000,81168.0,81579.2,81133.0,81503.9
1788463800000,81503.9,81578.1,81339.7,81495.7
1788464700000,81495.7,81771.7,81413.3,81722.9
1788465600000,81722.8,81750.0,81357.7,81378.2
1788466500000,81378.2,81562.2,81350.0,81496.8
1788467400000,81496.8,81607.9,81367.3,81431.5
1788468300000,81431.6,81547.5,81375.7,81420.2
1788469200000,81420.2,81596.1,81245.5,81560.6
1788470100000,81560.7,81754.1,81465.7,81729.4
1788471000000,81729.4,82282.8,81472.4,81477.1
1788471900000,81477.1,81721.5,81371.3,81547.0
1788472800000,81547.0,81570.0,81233.0,81346.0
1788473700000,81346.1,81372.3,81080.8,81091.8
1788474600000,81091.8,81208.7,80861.1,81158.3
1788475500000,81158.3,81242.5,81020.0,81109.1
1788476400000,81109.2,81187.6,81033.7,81138.8
1788477300000,81138.7,81264.3,81122.8,81258.5
1788478200000,81258.5,81310.4,81078.4,81198.7
1788479100000,81198.6,81309.7,81142.5,81230.7
1788480000000,81230.7,81237.5,81049.0,81222.1
1788480900000,81222.1,81328.7,81109.2,81115.0
1788481800000,81115.0,81393.8,81063.7,81197.6
1788482700000,81197.6,81213.7,80921.1,80936.9
1788483600000,80936.9,81064.0,80863.5,80899.4
1788484500000,80899.5,80996.3,80726.5,80796.6
1788485400000,80796.6,80899.8,80719.9,80751.6
1788486300000,80751.5,80997.6,80741.6,80935.3
1788487200000,80935.3,80935.4,80739.7,80764.1
1788488100000,80764.2,80849.7,80652.0,80689.4
1788489000000,80689.3,80814.7,80640.1,80701.0
1788489900000,80701.0,80804.5,80614.0,80800.0
1788490800000,80800.0,81016.2,80799.9,80902.1
1788491700000,80902.1,80919.9,80802.2,80802.2
1788492600000,80802.3,80850.1,80761.3,80850.0
1788493500000,80850.1,80940.0,80808.0,80808.0
1788494400000,80808.1,80940.8,80776.1,80932.7
1788495300000,80932.6,81267.6,80920.0,81227.1
1788496200000,81227.1,81246.0,80988.1,81005.0
1788497100000,81005.0,81111.0,80988.0,81040.4
1788498000000,81040.4,81041.0,80934.6,80938.0
1788498900000,80938.0,81121.5,80899.0,80979.9
1788499800000,80979.9,80982.0,80862.2,80949.9
1788500700000,80950.0,81030.1,80818.0,80952.8
1788501600000,80952.7,81060.9,80865.8,80980.1
1788502500000,80980.0,81000.0,80659.8,80689.0
1788503400000,80689.0,80819.4,80538.6,80809.2
1788504300000,80809.2,80827.4,80665.2,80763.9
1788505200000,80763.9,80935.2,80749.5,80899.8
1788506100000,80899.8,80940.1,80810.6,80823.8
1788507000000,80823.8,80879.2,80712.6,80741.7
1788507900000,80741.6,80757.6,80611.8,80628.0
1788508800000,80628.0,80753.5,80458.0,80749.8
1788509700000,80749.7,80969.8,80742.6,80947.1
1788510600000,80947.1,81130.5,80930.0,81011.9
1788511500000,81011.8,81211.1,80961.2,81113.6
1788512400000,81113.6,81206.1,81041.7,81049.9
1788513300000,81049.9,81288.7,80890.3,81000.0
1788514200000,81000.1,81188.0,80950.9,81131.5
1788515100000,81131.6,81182.1,80985.4,81018.0
1788516000000,81018.0,81091.9,80843.4,80929.7
1788516900000,80929.7,80940.3,80790.9,80925.1
1788517800000,80925.1,81083.4,80866.7,81039.5
1788518700000,81039.6,81168.0,80978.8,81150.0
1788519600000,81150.0,81190.9,81041.2,81156.7
1788520500000,81157.4,81377.7,81087.5,81298.1
1788521400000,81298.1,81298.2,81160.0,81214.7
1788522300000,81214.6,81320.0,81163.5,81188.0
1788523200000,81188.0,81246.6,81089.0,81215.0
1788524100000,81214.9,81324.2,81088.8,81300.0
1788525000000,81299.9,81299.9,79361.1,79653.0
1788525900000,79652.8,79664.6,79126.0,79423.8
1788526800000,79423.9,79546.3,79139.6,79199.9
1788527700000,79199.9,79457.3,79170.0,79278.4
1788528600000,79278.5,79513.2,78913.4,79371.7
1788529500000,79371.6,79670.0,79193.1,79342.9
1788530400000,79342.8,79545.7,79202.1,79384.5
1788531300000,79384.5,79476.1,79055.0,79337.4
1788532200000,79337.4,79443.0,78817.4,78999.3
1788533100000,78999.3,79112.9,78618.1,78874.0
1788534000000,78874.1,79172.8,78755.1,79165.0
1788534900000,79165.0,79388.0,79126.8,79374.3
1788535800000,79374.2,79499.3,79315.8,79485.8
1788536700000,79485.8,79518.5,79342.0,79384.8
1788537600000,79384.9,79483.8,79334.1,79407.3
1788538500000,79407.3,79540.0,79395.3,79508.0
1788539400000,79508.0,79834.4,79500.0,79806.7
1788540300000,79806.8,79838.1,79681.6,79709.2
1788541200000,79709.2,79718.2,79580.0,79580.3
1788542100000,79580.3,79618.8,79467.9,79473.1
1788543000000,79473.2,79550.0,79390.0,79444.2
1788543900000,79444.1,79486.8,79347.9,79430.1
1788544800000,79430.0,79563.6,79430.0,79483.4
1788545700000,79483.5,79587.0,79483.4,79502.4
1788546600000,79502.5,79622.3,79497.0,79600.1
1788547500000,79600.0,79632.0,79554.0,79576.1
1788548400000,79576.1,79699.9,79576.1,79666.7
1788549300000,79666.7,79776.1,79654.0,79764.0
1788550200000,79764.0,79764.0,79592.3,79647.8
1788551100000,79647.8,79776.0,79595.3,79754.7
1788552000000,79754.8,79825.5,79722.5,79772.3
1788552900000,79772.4,79800.0,79704.2,79721.1
1788553800000,79721.2,79736.3,79657.1,79677.4
1788554700000,79677.4,79728.4,79623.9,79656.2
1788555600000,79656.3,79754.0,79653.0,79727.7
1788556500000,79727.7,79765.0,79692.4,79730.7
1788557400000,79730.6,79770.8,79702.2,79740.0
1788558300000,79740.7,79768.7,79460.9,79584.7
1788559200000,79584.8,79647.9,79577.7,79647.9
1788560100000,79647.8,79666.0,79585.4,79664.5
1788561000000,79664.5,79679.9,79613.3,79613.3
1788561900000,79613.3,79645.1,79577.5,79600.3
1788562800000,79600.3,79608.4,79544.0,79567.8
1788563700000,79567.8,79723.5,79567.8,79690.1
1788564600000,79690.0,79690.1,79622.9,79623.0
1788565500000,79623.0,79623.8,79574.1,79616.1
1788566400000,79616.2,79682.9,79570.3,79629.2
1788567300000,79629.3,79629.3,79555.1,79610.0
1788568200000,79610.0,79658.2,79583.9,79591.7
1788569100000,79591.7,79612.0,79518.3,79542.7
1788570000000,79542.7,79647.0,79516.2,79587.0
1788570900000,79587.0,79661.3,79564.4,79649.4
1788571800000,79649.5,79675.1,79564.2,79600.7
1788572700000,79600.6,79629.8,79492.0,79492.1
1788573600000,79492.1,79544.6,79435.4,79524.9
1788574500000,79524.8,79560.0,79471.8,79485.2
1788575400000,79485.2,79584.1,79485.2,79574.6
1788576300000,79574.6,79574.7,79491.9,79530.0
1788577200000,79530.1,79530.1,79474.3,79514.6
1788578100000,79514.6,79578.3,79514.6,79542.1
1788579000000,79542.2,79589.5,79542.1,79583.0
1788579900000,79583.1,79589.5,79538.6,79543.9
1788580800000,79543.9,79553.6,79458.8,79498.1
1788581700000,79498.2,79535.2,79498.1,79514.3
1788582600000,79514.3,79514.4,79485.0,79497.2
1788583500000,79497.2,79520.0,79460.0,79460.0
1788584400000,79460.0,79524.8,79405.2,79519.9
1788585300000,79519.9,79550.0,79480.0,79550.0
1788586200000,79550.0,79564.1,79468.1,79480.6
1788587100000,79480.6,79560.0,79447.9,79540.0
1788588000000,79540.1,79599.8,79534.1,79585.2
1788588900000,79585.3,79606.0,79569.2,79602.5
1788589800000,79602.5,79676.9,79585.9,79622.6
1788590700000,79622.7,79646.5,79603.0,79603.0
1788591600000,79603.0,79656.6,79600.0,79647.9
1788592500000,79647.9,79680.0,79631.1,79679.7
1788593400000,79679.7,79708.3,79660.6,79685.6
1788594300000,79685.6,79722.1,79652.6,79673.0
1788595200000,79673.0,79673.1,79591.5,79616.6
1788596100000,79616.6,79684.7,79567.9,79603.5
1788597000000,79603.5,79603.5,79520.0,79581.7
1788597900000,79581.7,79632.6,79561.6,79617.5
1788598800000,79617.5,79714.5,79613.6,79688.6
1788599700000,79688.6,79688.6,79660.0,79662.3
1788600600000,79662.3,79678.7,79622.3,79655.6
1788601500000,79655.5,79655.5,79570.8,79594.6
1788602400000,79594.7,79607.2,79581.6,79585.3
1788603300000,79585.2,79630.2,79562.8,79581.8
1788604200000,79581.8,79640.0,79551.9,79569.2
1788605100000,79569.1,79626.2,79553.3,79581.2
1788606000000,79581.3,79639.2,79581.2,79617.7
1788606900000,79617.6,79617.7,79581.0,79588.3
1788607800000,79588.3,79603.7,79562.7,79567.6
1788608700000,79567.6,79652.9,79562.9,79577.4
1788609600000,79577.5,79639.3,79575.6,79622.2
1788610500000,79622.1,79644.8,79616.3,79618.4
1788611400000,79618.4,79734.3,79572.8,79682.8
1788612300000,79682.7,79723.8,79664.9,79666.0
1788613200000,79666.0,79681.6,79622.8,79681.6
1788614100000,79681.6,79722.7,79630.0,79712.1
1788615000000,79712.1,79718.8,79601.6,79616.2
1788615900000,79616.1,79650.3,79500.0,79573.9
1788616800000,79573.8,79655.9,79573.8,79630.7
1788617700000,79630.8,79696.7,79630.0,79685.9
1788618600000,79685.9,79708.2,79651.2,79673.6
1788619500000,79673.6,79719.9,79672.2,79672.3
1788620400000,79672.2,79730.0,79672.1,79685.4
1788621300000,79685.4,79734.7,79637.6,79653.0
1788622200000,79652.9,79731.3,79652.9,79712.2
1788623100000,79712.2,79783.6,79694.8,79760.2
1788624000000,79760.2,79805.0,79712.0,79737.2
1788624900000,79737.2,79871.8,79737.2,79854.2
1788625800000,79854.2,79966.0,79854.1,79894.5
1788626700000,79894.5,80167.0,79888.0,80001.5
1788627600000,80001.5,80121.0,79971.4,80094.2
1788628500000,80094.2,80119.8,79925.1,79993.7
1788629400000,79993.7,80110.6,79950.0,80012.9
1788630300000,80013.0,80065.9,79991.7,80030.0
1788631200000,80030.1,80052.9,79936.2,79969.6
1788632100000,79969.6,79993.6,79912.3,79915.9
1788633000000,79916.0,80018.0,79896.1,79940.1
1788633900000,79940.0,79968.9,79892.6,79959.2
1788634800000,79959.2,79959.2,79891.0,79901.5
1788635700000,79901.6,79950.0,79859.5,79925.2
1788636600000,79925.1,79935.0,79717.8,79819.2
